TIMESTAMP,AirTemperature_Min,AirTemperature_Max,AirTemperature_Avg,Rain_Tot,WindRun_Tot,SolarEnergy_Tot
20/01/2016 8:00,15.45,24.7,19.27,0,3459,10.45
21/01/2016 8:00,16.94,25.38,20.73,0,5442,13.88
22/01/2016 8:00,16.81,26.46,21.24,0,7999,15.6
23/01/2016 8:00,13.58,27.69,20.39,0,7999,NAN
24/01/2016 8:00,14.33,29.69,21.74,0,7999,NAN
25/01/2016 8:00,16.5,30.37,23.05,0,4378,NAN
26/01/2016 8:00,16.91,27.52,22.7,0,7869,NAN
27/01/2016 8:00,21.18,29.05,23.75,0.3,4101,13.3
29/01/2016 8:00,19.86,29.15,23.1,0,6838,44.86
30/01/2016 8:00,17.9,26.53,20.97,0,7648,29.81
31/01/2016 8:00,19.02,30.1,23.19,0,7999,54.46
1/02/2016 8:00,20.2,27.38,22.52,0,7999,37.52
2/02/2016 8:00,17.45,25.44,21.27,0,7999,44.41
3/02/2016 8:00,17.01,30.54,22.4,0.6,7660,45.98
4/02/2016 8:00,19.55,25.95,22.11,0,7999,48.59
5/02/2016 8:00,18.87,24.83,21.61,0.4,7999,37.04
6/02/2016 8:00,19.69,23.2,21.11,10.6,7999,16.81
7/02/2016 8:00,20.03,25.92,22.11,8.2,7999,26.28
8/02/2016 8:00,18,26.36,22.14,0,7999,42.14
9/02/2016 8:00,19.35,24.87,21.35,0,7999,27.23
10/02/2016 8:00,16.84,26.53,21.09,0,6811,29.16
11/02/2016 8:00,17.32,28.94,22.57,0.8,6720,36.62
12/02/2016 8:00,15.92,26.33,20.97,0,3726,34.22
13/02/2016 8:00,16.47,30.54,22.55,0,7999,51.24
14/02/2016 8:00,16.43,27.82,21.84,0,7661,47.26
15/02/2016 8:00,18.37,26.63,21.94,1.7,7999,51.65
16/02/2016 8:00,20.47,27.82,22.33,0.3,7999,34.78
17/02/2016 8:00,19.18,24.9,21.08,6.6,7999,27.16
18/02/2016 8:00,19.72,22.74,20.82,19,7999,12.91
19/02/2016 8:00,17.86,25.95,21.46,15.5,71.49,6.579
20/02/2016 8:00,11.31,27.79,18.8,0.1,115.8,16.29
21/02/2016 8:00,13.37,27.52,20.01,0,127.3,19.33
22/02/2016 8:00,15.82,27.07,20.97,0,228.5,17.38
23/02/2016 8:00,18.03,26.63,21.65,0,180.9,14.94
24/02/2016 8:00,13.82,26.43,20.35,0,82.9,19.43
25/02/2016 8:00,12.12,28.77,19.74,0,116.4,16.11
26/02/2016 8:00,13.78,28.2,20.28,0,115.6,20.01
27/02/2016 8:00,15.89,30.78,21.65,0,88,17.8
28/02/2016 8:00,20.16,27.82,22.92,30.5,140.8,12.95
29/02/2016 8:00,21.22,27.11,23.27,1.8,56.34,8.95
1/03/2016 8:00,18.23,22.4,20.23,26.6,68.48,3.579
2/03/2016 8:00,16.57,22.06,19.15,3.5,110.6,6.272
3/03/2016 8:00,14.6,23.44,18.71,0,111.5,10.92
4/03/2016 8:00,13.82,23.44,18.91,0,96.4,15.57
5/03/2016 8:00,13.41,26.39,19.81,0,69.65,14.29
6/03/2016 8:00,12.22,28.3,20.04,0,129.2,18.26
7/03/2016 8:00,17.11,27.55,21.8,0,134.7,14.7
8/03/2016 8:00,17.69,26.87,21.64,0,187.8,11.05
9/03/2016 8:00,17.05,28.54,21.64,1.6,165.9,17.04
10/03/2016 8:00,10.05,26.29,17.71,0,133.7,17.82
11/03/2016 8:00,15.65,27.72,21.28,0.6,148.8,15.59
12/03/2016 8:00,10.36,25.34,17.85,1.2,180.8,10.41
13/03/2016 8:00,10.46,22.73,17.01,0,103.5,15.2
14/03/2016 8:00,9.78,24.7,16.97,0,73.79,17.13
15/03/2016 8:00,11.51,27.07,18.12,0,76.74,16.12
16/03/2016 8:00,15.65,24.83,20.06,0.6,87,13.4
17/03/2016 8:00,15.38,28.94,20.54,0,109.2,12.47
18/03/2016 8:00,17.96,23.68,19.96,3.4,129.2,9.55
19/03/2016 8:00,17.73,23.28,20.16,1.5,213.6,8.46
20/03/2016 8:00,18.36,23.95,20.34,0.6,214.4,14.76
21/03/2016 8:00,15.35,24.12,19.72,1.2,142.4,10.53
22/03/2016 8:00,18.53,24.93,21.05,1.5,210.5,12.35
23/03/2016 8:00,19.96,25.41,21.52,1.9,310.2,11.12
24/03/2016 8:00,20.29,21.79,20.94,10.4,446,2.092
25/03/2016 8:00,17.22,23.17,19.94,0.1,20.03,5.406
26/03/2016 8:00,16.23,26.33,20.36,0,87.2,12.13
27/03/2016 8:00,13.85,25.85,19.35,0,39.37,11.09
28/03/2016 8:00,11.88,27.07,18.19,0,66.51,12.68
29/03/2016 8:00,13.2,24.9,17.88,0.3,69.59,8.8
30/03/2016 8:00,15.48,26.67,19.49,0,130,13.17
31/03/2016 8:00,12.25,26.06,18.35,0,97.7,13.32
1/04/2016 8:00,17.01,22.15,19.26,0,213.4,10.01
2/04/2016 8:00,18.5,21.1,19.36,3.4,182.2,4.173
3/04/2016 8:00,16.4,26.77,20.69,3.4,62.74,10.67
4/04/2016 9:00,13.31,26.87,19.34,2.1,65.96,11.61
5/04/2016 9:00,12.83,24.59,17.54,0.5,195.2,12.42
6/04/2016 9:00,9.07,24.05,16.08,0,159.4,12.29
7/04/2016 9:00,6.455,23.2,14.16,0,82.8,12.9
8/04/2016 9:00,8.35,22.56,14.86,0,24.62,8.97
9/04/2016 9:00,10.72,21.5,15.5,1.7,59.62,7.71
10/04/2016 9:00,8.15,21.43,14.2,0,40.49,7.605
11/04/2016 9:00,14.7,19.88,16.27,5.2,7.64,4.76
12/04/2016 9:00,12.01,23.1,16.56,1,33.4,8.14
13/04/2016 9:00,16.03,24.08,19.31,2.6,79.54,9.2
14/04/2016 9:00,11.33,22.05,15.44,0,163.4,8.29
15/04/2016 9:00,6.421,22.76,14.17,0,44.86,9.75
16/04/2016 9:00,10.32,23.88,15.99,0,65.57,10.75
17/04/2016 9:00,14.53,20.42,17.01,4,101.9,7.8
18/04/2016 9:00,15.55,19.81,17.55,13.3,119.5,4.732
19/04/2016 9:00,13.27,23.27,17.06,0,197.3,9.53
20/04/2016 9:00,13.75,23.13,17.41,0,54.28,8.91
21/04/2016 9:00,9.34,24.05,15.68,0,101.2,9.36
22/04/2016 9:00,13.48,24.32,17.96,0,60.9,10.64
23/04/2016 9:00,9.07,22.45,16,0,67.88,10.62
24/04/2016 9:00,11.33,23.57,16.54,2.6,54.71,7.802
25/04/2016 9:00,12.66,19.61,15.36,5.4,154.2,3.981
26/04/2016 9:00,13.85,22.39,16.88,0,250,8.27
27/04/2016 9:00,8.96,22.12,15.65,0.2,203.6,8.33
28/04/2016 9:00,10.02,23.68,15.96,0,76.51,7.289
29/04/2016 9:00,14.7,19.3,16.57,0,71.73,3.96
30/04/2016 9:00,15.38,18.45,16.55,0,101.3,3.344
1/05/2016 9:00,10.93,23.44,15.73,0,54.79,6.217
2/05/2016 9:00,12.39,21.64,16.47,1,74.81,6.554
3/05/2016 9:00,9.06,23.71,15.35,0.1,49.99,9.42
4/05/2016 9:00,8.01,24.36,15.09,0.1,43.4,8.86
5/05/2016 9:00,14.87,22.96,18.34,0,106.6,7.464
6/05/2016 9:00,17.51,22.32,18.88,1.1,51.74,3.82
7/05/2016 9:00,11.4,22.25,15.93,0,45.54,4.626
8/05/2016 9:00,12.01,24.39,16.55,0,61.4,7.316
9/05/2016 9:00,11.67,20.21,15.44,0,71.53,5.737
10/05/2016 9:00,9.17,23.68,15.37,0.1,58.14,7.614
11/05/2016 9:00,16.19,21.71,18.57,0,139.7,7.076
12/05/2016 9:00,16.91,20.32,18.99,8.8,116.2,2.395
13/05/2016 9:00,11.81,19.71,15.54,0.1,29.32,3.946
14/05/2016 9:00,13.1,22.25,17.61,0,94.6,6.315
15/05/2016 9:00,9.54,23.74,16.07,2.2,72.77,6.701
16/05/2016 9:00,11.54,23.03,15.82,0.2,53.65,7.745
17/05/2016 9:00,13.03,20.75,16.12,5,159.5,6.278
18/05/2016 9:00,8.62,19.67,13.31,0,101,5.902
19/05/2016 9:00,13,20.15,15.26,4.1,150.1,3.796
20/05/2016 9:00,10.79,21.94,15.09,2,85.7,6.761
21/05/2016 9:00,10.62,21.64,16.44,18.6,123.3,7.068
22/05/2016 9:00,10.31,17.94,12.87,7.2,178.6,4.911
23/05/2016 9:00,9.1,19.94,13.28,4.6,173.8,6.7
24/05/2016 9:00,10.35,15.99,12.32,15.1,85.1,4.392
25/05/2016 9:00,11.2,18.45,14.98,4.8,90.9,4.178
26/05/2016 9:00,8.05,18.42,12.84,26,76.32,5.281
27/05/2016 9:00,9.33,18.79,13.34,6.8,82.5,6.079
28/05/2016 9:00,13.51,18.52,16.08,9.7,165.9,5.091
29/05/2016 9:00,15.55,20.86,17.53,4.6,231.6,4.772
30/05/2016 9:00,10.86,19.03,13.16,13.3,51.57,2.968
31/05/2016 9:00,7.774,18.14,12.22,3.8,82.2,5.655
1/06/2016 9:00,3.972,15.91,9.96,7.1,61.95,4.773
2/06/2016 9:00,5.162,15.84,9.24,0,137.6,5.73
3/06/2016 9:00,0.381,16.07,7.141,0.1,82.6,6.837
4/06/2016 9:00,0.789,17.32,7.461,0,55.51,6.912
5/06/2016 9:00,2.891,17.53,8.8,0.1,39.63,6.161
6/06/2016 9:00,5.094,18.38,9.82,0,83,6.115
7/06/2016 9:00,8.05,16.61,13.24,0,107.7,5.577
8/06/2016 9:00,13.41,18.38,15.14,0,258.1,5.842
9/06/2016 9:00,14.46,17.84,15.88,0.2,320.9,4.395
10/06/2016 9:00,16.32,18.08,17,7.6,261.8,2.712
11/06/2016 9:00,10.62,19.68,15.39,2.9,49.59,3.324
12/06/2016 9:00,8.42,19.94,13.55,1,45.3,4.378
13/06/2016 9:00,9.8,17.3,12.92,3.7,195.1,3.934
14/06/2016 9:00,4.448,16.34,9.13,0.3,108.6,6.095
15/06/2016 9:00,8.86,17.74,12.57,2,49.78,5.23
16/06/2016 9:00,4.924,18.51,10.59,0.3,44.87,5.168
17/06/2016 9:00,3.157,18.92,9.16,0.1,73.5,5.207
18/06/2016 9:00,6.686,17.6,10.77,0.7,38.42,5.068
19/06/2016 9:00,9.4,14.26,11.93,0,124.9,3.108
20/06/2016 9:00,6.415,18.99,12,0,118.3,5.18
21/06/2016 9:00,8.9,18.89,14,0.9,59.2,5.157
22/06/2016 9:00,14.26,17.6,15.77,3.5,268.8,2.881
23/06/2016 9:00,14.67,16.86,16.12,24.5,93.7,1.087
24/06/2016 9:00,9.8,17.11,14.14,10.6,122.9,2.866
25/06/2016 9:00,7.706,18.28,12.28,0.9,80.9,4.835
26/06/2016 9:00,11.3,15.75,13.58,9.6,78.58,1.727
27/06/2016 9:00,7.943,16.59,11.12,9,104.7,3.448
28/06/2016 9:00,9.91,17.13,13.21,5.8,130.3,3.73
29/06/2016 9:00,10.04,18.24,12.79,7.2,42.49,4.762
30/06/2016 9:00,9.8,15.28,11.92,39.2,65.22,2.426
1/07/2016 9:00,3.53,16.96,10.6,1.8,202.8,4.217
2/07/2016 9:00,-1.796,14.64,5.257,0.1,98.1,6.426
3/07/2016 9:00,-2.17,15.76,5.04,0.1,30.81,6.532
4/07/2016 9:00,1.061,15.42,8.69,0,57.52,6.414
5/07/2016 9:00,2.488,18.95,9.14,0.1,46.04,5.963
6/07/2016 9:00,4.516,18.18,9.44,0.2,41.03,5.408
7/07/2016 9:00,8.19,16.64,12.16,0.1,45.16,5.583
8/07/2016 9:00,12.73,14.7,13.64,26.2,193.7,1.561
9/07/2016 9:00,8.99,18.24,13.19,0,234.2,3.539
10/07/2016 9:00,6.516,13.24,9.1,0,240.6,3.595
11/07/2016 9:00,6.311,15.32,9.5,0,234.9,6.431
12/07/2016 9:00,4.618,15.6,8.68,0,158.4,5.036
13/07/2016 9:00,2.62,17.08,8.01,0,58.53,6.665
14/07/2016 9:00,6.319,15.53,12.81,16.8,189.9,5.276
15/07/2016 9:00,9.53,16.85,11.88,4,184.1,6.061
16/07/2016 9:00,8.38,17.06,12.05,12.3,174.2,6.079
17/07/2016 9:00,9.94,16.2,11.95,0.8,207.4,6.72
18/07/2016 9:00,9.09,17.23,11.76,7.2,232.2,4.676
19/07/2016 9:00,9.87,15.94,11.77,1.2,193.1,4.581
20/07/2016 9:00,10.99,17.77,13.54,8.2,230.6,5.391
21/07/2016 9:00,9.7,16.17,12.29,1.1,194.8,5.78
22/07/2016 9:00,7.806,15.4,11.15,0.1,107.2,4.257
23/07/2016 9:00,9.43,16.41,13.59,13,202.8,5.737
24/07/2016 9:00,14.16,17.88,15.35,14.9,208.3,3.789
25/07/2016 9:00,9.74,17.94,13.08,2.2,212,6.214
26/07/2016 9:00,6.855,17.49,11.72,21.6,96.3,6.955
27/07/2016 9:00,4.55,17.87,9.85,0.1,85,6.451
28/07/2016 9:00,9.67,18.32,12.34,0.8,52.67,3.769
29/07/2016 9:00,11.23,15.77,12.94,22.8,199.4,3.591
30/07/2016 9:00,6.176,17.13,11.01,2,137.3,6.335
31/07/2016 9:00,7.943,16.75,11.74,10.7,161.9,5.334
1/08/2016 9:00,5.06,14.82,10,6.2,116.6,5.692
2/08/2016 9:00,7.366,15.76,10.79,14.1,107.3,5.736
3/08/2016 9:00,7.842,17.36,12.05,0.3,112.5,7.03
4/08/2016 9:00,11.33,16.18,13.59,9.4,104,3.962
5/08/2016 9:00,5.298,13.44,10.09,5.5,16.17,3.269
6/08/2016 9:00,5.94,16.41,10.02,6.9,85.9,7.41
7/08/2016 9:00,6.175,13.12,7.958,3,371.3,5.872
8/08/2016 9:00,0.755,13.76,7.153,0.3,176.5,7.908
9/08/2016 9:00,1.402,14.5,6.023,0.3,85.9,6.966
10/08/2016 9:00,6.175,14.71,9.04,6.7,198.2,6.625
11/08/2016 9:00,7.195,11.47,9.15,0,262.1,2.877
12/08/2016 9:00,5.366,17.36,10.43,0.1,136.6,6.495
13/08/2016 9:00,10.99,16.78,13.31,2,150.8,7.131
14/08/2016 9:00,1.027,17.32,8.52,0.1,75.54,6.877
15/08/2016 9:00,8.55,16.98,11.31,0.1,86.8,7.01
16/08/2016 9:00,3.7,17.8,8.84,0.1,125.7,6.92
17/08/2016 9:00,3.598,19.29,10.28,0.2,84.2,9.22
18/08/2016 9:00,3.089,19.29,10.24,0.2,107.3,9.57
19/08/2016 9:00,3.836,17.9,9.87,0.1,153.3,9.37
20/08/2016 9:00,5.094,18.65,10.55,0,129.6,8.83
21/08/2016 9:00,3.259,16.98,9.84,0,89.8,7.404
22/08/2016 9:00,4.924,16.61,10.49,0.1,71.68,8.73
23/08/2016 9:00,4.55,17.05,11.42,0.4,69.24,8.22
24/08/2016 9:00,6.045,19.29,11.54,0,96.4,9.05
25/08/2016 9:00,9.17,14.63,12.44,41.1,120.4,2.215
26/08/2016 9:00,13.14,17.69,15.17,23.2,215.1,1.69
27/08/2016 9:00,9.57,19,14.03,2.6,272.4,7.096
28/08/2016 9:00,4.72,16.85,10.31,0.2,107.7,8.18
29/08/2016 9:00,7.195,19.63,11.96,0,168.8,9.27
30/08/2016 9:00,9.16,15.1,11.28,4.6,152.2,4.594
31/08/2016 9:00,4.822,18.89,12.17,0,191.1,11.04
1/09/2016 9:00,4.856,20.58,11.43,0,83.3,11.61
2/09/2016 9:00,8.82,16.31,11.99,0.8,58.88,7.833
3/09/2016 9:00,12.22,19.5,15.16,0.8,148.6,7.448
4/09/2016 9:00,13.68,17.94,14.99,0.2,84.4,6.531
5/09/2016 9:00,12.56,20.38,15.36,11.6,131.6,6.465
6/09/2016 9:00,11.06,17.13,13.27,1.6,186,8.2
7/09/2016 9:00,4.482,18.21,11.53,0,184.1,9.78
8/09/2016 9:00,7.571,17.71,11.44,3.6,214.9,8.71
9/09/2016 9:00,6.439,11.94,7.899,1.6,460.4,8.79
10/09/2016 9:00,6.481,15.02,10.27,0,331.3,13.22
11/09/2016 9:00,1.232,17.19,9.47,0,177.8,13.63
12/09/2016 9:00,1.912,19.7,9.87,0,79.02,13.69
13/09/2016 9:00,4.754,17.97,11.01,0,76.35,12.01
14/09/2016 9:00,8.25,20.92,13.41,0,84.6,10.92
15/09/2016 9:00,12.18,19.64,14.86,2.8,106.9,9.37
16/09/2016 9:00,12.86,15.14,13.71,11.1,80.4,3.508
17/09/2016 9:00,13.48,20.86,15.77,0,162,8.19
18/09/2016 9:00,12.22,15.85,14.15,14.4,278.5,2.595
19/09/2016 9:00,11.61,17.77,13.79,0.2,189.1,6.125
20/09/2016 9:00,7.535,17.94,11.58,0.1,120.7,8.9
21/09/2016 9:00,12.01,15.5,13.29,26.3,164,7.409
22/09/2016 9:00,9.8,16.99,12.75,3.2,213.6,7.278
23/09/2016 9:00,13.82,18.95,15.46,1.2,114.8,8.66
24/09/2016 9:00,13.17,18.52,15.54,0,208.9,9.44
25/09/2016 9:00,13.27,16.92,14.29,37.6,256.4,4.031
26/09/2016 8:00,11.57,16.59,13.88,26.2,131.3,3.975
27/09/2016 8:00,12.52,19.5,14.83,0.2,178.3,10.74
28/09/2016 8:00,12.9,20.48,15.76,2.1,128.7,11.7
29/09/2016 8:00,11.4,17.33,13.31,6.4,102.2,5.299
30/09/2016 8:00,10.89,20.52,14.85,0.2,121.8,13.07
1/10/2016 8:00,13.34,18.96,14.96,8.9,163.4,9.57
2/10/2016 8:00,14.26,17.7,15.67,6.7,247.3,7.348
3/10/2016 8:00,10.01,18.69,13.91,9.7,69.77,6.049
4/10/2016 8:00,8.28,19.63,13.59,3.1,106.3,13.28
5/10/2016 8:00,11.84,20.04,15.19,12.4,132.3,12.45
6/10/2016 8:00,12.69,19.16,15.43,0,181.7,11.46
7/10/2016 8:00,9.26,17.06,12.71,13.1,162.7,9.43
8/10/2016 8:00,9.81,17.6,12.6,3.3,175.7,11.08
9/10/2016 8:00,13.41,19.77,15.84,0,151.9,16.37
10/10/2016 8:00,10.48,18.93,12.93,2.7,160.8,5.428
11/10/2016 8:00,11.1,16.54,13.25,0.6,159.9,7.811
12/10/2016 8:00,14.6,21.23,16.99,2.2,207.4,13.88
13/10/2016 8:00,7.502,20.14,13.29,0.3,129.3,10.54
14/10/2016 8:00,5.264,21.03,12.32,0,128.9,17.15
15/10/2016 8:00,7.501,18.27,11.98,8.3,96.3,9.96
16/10/2016 8:00,9.23,17.9,12.63,5.7,196.7,12.55
17/10/2016 8:00,10.21,18.58,13.86,0.2,176.7,12.1
18/10/2016 8:00,8.62,21.77,14.06,0,162.3,15.9
19/10/2016 8:00,7.638,22.15,14.14,0.1,135.9,16.68
20/10/2016 8:00,14.9,21.23,17.33,9.6,138.1,15.41
21/10/2016 8:00,11.4,21.74,15.71,2.3,162.3,12.06
22/10/2016 8:00,9.4,19.87,13.89,1.5,253,18.52
23/10/2016 8:00,10.25,19.8,14.2,0,303.3,21.35
24/10/2016 8:00,9.57,21.88,14.5,0,146.6,19.32
25/10/2016 8:00,14.16,18.66,15.85,1.1,197.3,8.35
26/10/2016 8:00,10.45,18.22,13.88,9.4,121.4,8.46
27/10/2016 8:00,11.64,18.52,15,1.9,138.8,14.42
28/10/2016 8:00,9.87,22.22,15.08,0,96.2,18.71
29/10/2016 8:00,10.82,20.62,15.86,5,146.6,16.87
30/10/2016 8:00,8.28,19.8,13.29,0,225.6,18.7
31/10/2016 8:00,5.264,19.7,12.2,0,180.6,19.93
1/11/2016 8:00,3.295,18.44,10.34,0,65.01,15.66
2/11/2016 8:00,12,20.75,16.17,0.1,156.5,20.29
3/11/2016 8:00,8.96,20.42,13.9,0.7,117.4,19.4
4/11/2016 8:00,10.96,21.43,15.11,0.2,179.1,17.62
5/11/2016 8:00,9.5,19.74,13.67,0.4,133.8,15.16
6/11/2016 8:00,13.48,21.26,16.15,3.3,104.3,14.43
7/11/2016 8:00,14.22,23.31,17.66,13.6,156.3,14.21
8/11/2016 8:00,11.64,18.92,14.45,8,236.4,13.64
9/11/2016 8:00,13.2,19.46,15.73,0,317.5,21.36
10/11/2016 8:00,14.39,22.96,17.82,0,216.6,21.94
11/11/2016 8:00,14.83,23.23,18.01,0,123.5,19.08
12/11/2016 8:00,14.36,21.94,17.99,3.3,200.2,13.56
13/11/2016 8:00,12.46,18.22,14.32,0.6,170.5,10.36
14/11/2016 8:00,8.25,21.67,14.2,0,117,17.72
15/11/2016 8:00,16.33,20.48,17.63,1.4,273.8,14.08
16/11/2016 8:00,14.97,20.02,17.25,15.7,115.2,3.468
17/11/2016 8:00,10.48,20.28,15.22,21,199.7,17.7
18/11/2016 8:00,8.99,19.26,13.19,10.6,172.7,18.29
19/11/2016 8:00,12.32,21.26,15.9,0,220.1,21.75
20/11/2016 8:00,13.1,17.5,15.63,0.8,216,6.775
21/11/2016 8:00,12.25,21.03,15.73,0,272.9,20.26
22/11/2016 8:00,12.25,21.74,16.79,0,272.6,25.2
23/11/2016 8:00,11.71,23.74,16.72,0,218.4,24.29
24/11/2016 8:00,10.72,23.85,16.92,0,201.2,25.39
25/11/2016 8:00,14.9,24.93,19.12,0,116.5,21.32
26/11/2016 8:00,12.42,20.15,16.5,9.7,102.6,7.82
27/11/2016 8:00,12.86,21.77,16.77,0,166.8,19.27
28/11/2016 8:00,11.3,20.08,15.48,2.4,197.9,14.9
29/11/2016 8:00,10.96,20.31,15.22,0,148,18.12
30/11/2016 8:00,14.29,22.73,16.49,0.1,92.6,12.17
1/12/2016 8:00,8.69,21.33,15.5,0,75.06,15.27
2/12/2016 8:00,11.5,23.57,16.75,0,104.8,14.01
3/12/2016 8:00,13,21.54,16.25,0,132.4,10.86
4/12/2016 8:00,11.33,23.88,16.69,0,127.5,19.39
5/12/2016 8:00,13.03,23.37,17.97,0,153.5,26.88
6/12/2016 8:00,13,26.97,19.29,0,92.8,19.84
7/12/2016 8:00,13.78,24.08,19.17,0,128.4,23.4
8/12/2016 8:00,15.31,22.18,18.63,5.4,160.5,14.17
9/12/2016 8:00,13.78,19.27,17.12,1.9,62.18,5.463
10/12/2016 8:00,18.06,25.17,20.3,1,151.3,18.47
11/12/2016 8:00,10.76,21.34,16.42,6,104.2,7.603
12/12/2016 8:00,12.56,21.1,15.85,0.8,201.7,20.18
13/12/2016 8:00,11.98,21.33,15.8,1.6,252,19.51
14/12/2016 8:00,11.54,22.28,15.97,0,180.7,21.08
15/12/2016 8:00,13,19.3,16.68,0.1,136.8,8.55
16/12/2016 8:00,12.93,22.49,17.31,1.5,188,13.19
17/12/2016 8:00,13.61,22.08,17.09,0,314.4,26.57
18/12/2016 8:00,9.17,23.78,16.47,0,159.1,27.22
19/12/2016 8:00,12.86,23.03,18.29,0,102.2,20.59
20/12/2016 8:00,9.68,23.44,16.38,0.6,158.1,11.72
21/12/2016 8:00,10.15,23.98,16.98,0,167.3,27.8
22/12/2016 8:00,15.48,24.22,19.47,0,151.1,26.38
23/12/2016 8:00,12.93,24.29,19.82,8.8,209.8,21.97
24/12/2016 8:00,11.44,21.37,15.41,7.2,204.2,18.02
25/12/2016 8:00,14.56,21.98,17.29,0,260,18.03
26/12/2016 8:00,14.56,22.15,17.37,0,225,13.84
27/12/2016 8:00,10.28,24.9,16.92,0,137.8,19.64
28/12/2016 8:00,12.63,22.45,17.57,0,133.6,13.82
29/12/2016 8:00,12.9,23.78,17.02,0.3,171.4,11.95
30/12/2016 8:00,10.42,20.69,15.48,0,173,13.89
31/12/2016 8:00,10.35,25.85,17.3,0,132.7,24.05
1/01/2017 8:00,12.22,23.68,18.03,0,89.4,18.39
2/01/2017 8:00,16.33,24.36,19.9,0,129.1,18.35
3/01/2017 8:00,18.74,24.29,20.38,4.5,124.5,9.24
4/01/2017 8:00,15.96,24.83,19.49,4.2,167.5,12.48
5/01/2017 8:00,12.49,20.96,16.48,0.4,315.6,17.22
6/01/2017 8:00,6.999,22.62,15.22,0,154,28.11
7/01/2017 8:00,11.57,23.61,16.89,0,159.2,21.53
8/01/2017 8:00,14.8,24.56,18.16,0,226.1,23.08
9/01/2017 8:00,14.36,21.84,17.42,0,191.7,13.95
10/01/2017 8:00,15.11,25.99,19.35,0,152,20.76
11/01/2017 8:00,18.5,24.05,20.42,0.1,94.9,11.93
12/01/2017 8:00,14.63,24.97,19.65,0,46.29,16.42
13/01/2017 8:00,18.13,25.1,20.99,0,161.4,21.43
14/01/2017 8:00,13.1,24.59,17.58,1.2,152.7,18.11
15/01/2017 8:00,18.49,27.38,22.14,0,149.9,23.36
16/01/2017 8:00,14.77,25.31,19.3,0,167.8,9.3
17/01/2017 8:00,14.39,24.97,19.04,0,299.3,25.19
18/01/2017 8:00,13.82,25.72,18.9,0,198.2,24.42
19/01/2017 8:00,16.36,27.99,20.18,0,168.1,15.9
20/01/2017 8:00,11.4,21.23,15.77,8,132.6,9.62
21/01/2017 8:00,8.59,22.83,15.13,0.2,155.1,18.44
22/01/2017 8:00,15.99,22.93,18.96,18.7,412.6,18.85
23/01/2017 8:00,14.12,24.87,18.36,0.5,240.7,19.74
24/01/2017 8:00,13.95,26.09,18.48,0,217,18.41
25/01/2017 8:00,13.31,27.58,19.41,0,162.7,24.54
26/01/2017 8:00,12.22,23.38,17.13,3.9,223.7,10.24
27/01/2017 8:00,12.63,25.95,18.34,0,173.1,22.57
28/01/2017 8:00,13.24,26.97,19.39,0,198.5,24.91
29/01/2017 8:00,12.25,28.13,19.24,0,177.7,23.23
30/01/2017 8:00,12.59,30.13,19.38,0,154.9,22.8
31/01/2017 8:00,17.39,28.33,21.63,0,195.7,23.26
1/02/2017 8:00,13.27,30.3,20.61,0,135.7,19.78
2/02/2017 8:00,16.3,28.43,20.49,0,109.6,15.34
3/02/2017 8:00,18.06,29.32,21.68,1.2,152.6,14.26
4/02/2017 8:00,10.35,28.33,18.58,0.4,137,15.56
5/02/2017 8:00,14.6,28.03,20.25,0,225.2,23.48
6/02/2017 8:00,12.12,29.72,20.01,0,159.9,21.34
7/02/2017 8:00,17.22,32.55,23.15,0,140.9,22.01
8/02/2017 8:00,18.17,33.6,23.17,0,168.1,16.12
9/02/2017 8:00,13.92,24.36,18.67,1,174.9,8.71
10/02/2017 8:00,11.33,25.38,17.95,2.4,98.7,15.77
11/02/2017 8:00,11.64,26.87,18.44,0,84.3,14.09
12/02/2017 8:00,9.58,27.62,18.17,0,156.3,21.77
13/02/2017 8:00,17.11,27.75,21.9,1.5,187.8,12.79
14/02/2017 8:00,17.28,28.06,21.06,1.3,143.2,7.846
15/02/2017 8:00,16.71,22.33,18.3,3.7,122.1,5.741
16/02/2017 8:00,13.78,27.75,18.37,8.4,205.7,13.03
17/02/2017 8:00,14.63,20.16,18.66,42.2,135.6,2.881
18/02/2017 8:00,17.52,25.21,20.03,3.9,109.6,9.43
19/02/2017 8:00,19.65,28.5,22.23,0.3,92.1,12.04
20/02/2017 8:00,17.39,27.25,21.62,5.1,134.8,13.35
21/02/2017 8:00,15.52,27.35,20.62,0,141,15.82
22/02/2017 8:00,13.61,27.45,20,0,92.8,17.67
23/02/2017 8:00,15.75,29.35,20.71,0,173.2,16.42
24/02/2017 8:00,16.6,31.59,21.55,0,99.6,14.52
25/02/2017 8:00,15.24,29.28,20.91,0,69.48,14.04
26/02/2017 8:00,14.9,29.59,20.49,0,146.4,14.55
27/02/2017 8:00,13.31,29.22,20.27,0,145.2,18.09
28/02/2017 8:00,15.18,28.81,21.41,0,101.9,18.37
1/03/2017 8:00,14.94,28.33,20.65,0,84.9,13.26
2/03/2017 8:00,16.13,28.57,20.77,0,68.27,10.97
3/03/2017 8:00,12.83,28.13,18.99,0,162.2,15.3
4/03/2017 8:00,13.1,29.08,19.49,0.4,123.7,17.81
5/03/2017 8:00,16.84,27.42,20.57,0.6,135.8,10.98
6/03/2017 8:00,12.25,28.54,18.94,0,138.7,11.59
7/03/2017 8:00,13.68,27.75,19.2,0,131.7,16.2
